"h3_id","h3_mean_temp","h3_median_temp","h3_center_lon","h3_center_lat","species","n_occ","min_seabed_t","mean_seabed_t","median_seabed_t","max_seabed_t","mid_point","thermal_range","seabed_thermal_pos"
"851b895bfffffff",3.246,3.246,-51.4924936599305,50.345254586744,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.647
"851b8963fffffff",3.708,3.708,-50.747711201452,50.0646275736872,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.601
"851b8967fffffff",3.802,3.802,-50.5175458397584,50.0210354367354,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.592
"851b896bfffffff",3.639,3.639,-50.9313417485249,49.955926332292,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.608
"851b896ffffffff",3.696,3.696,-50.7013788588696,49.9127798284461,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.602
"851b8973fffffff",3.678,3.678,-50.7944064532885,50.2166795745172,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.604
"851b8977fffffff",3.858,3.858,-50.5632621044537,50.1730293325402,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.586
"851b897bfffffff",3.637,3.637,-50.978649936939,50.1078301294575,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.608
"851b8983fffffff",3.842,3.842,-50.561960457891,50.8916895012361,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.588
"851b8987fffffff",3.634,3.634,-50.327416413942,50.8469618437066,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.608
"851b898bfffffff",3.856,3.856,-50.7497605918627,50.7830219962386,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.586
"851b898ffffffff",3.75,3.75,-50.5154209446363,50.7387513366217,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.597
"851b8993fffffff",3.856,3.856,-50.6088722401824,51.0448226194541,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.586
"851b8997fffffff",3.756,3.756,-50.3733100375951,51.0000389460781,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.596
"851b899bfffffff",3.673,3.673,-50.7973149993702,50.9360140576888,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.604
"851b89a3fffffff",3.47,3.47,-50.049161290416,50.6490161318124,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.625
"851b89a7fffffff",3.435,3.435,-49.8172483017992,50.6035601700243,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.628
"851b89abfffffff",3.544,3.544,-50.2367164999495,50.5413993580188,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.617
"851b89affffffff",3.454,3.454,-50.0049874186299,50.4963970243459,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.626
"851b89b3fffffff",3.536,3.536,-50.0936865079551,50.801835405768,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.618
"851b89b7fffffff",3.463,3.463,-49.8607742467517,50.7563145139554,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.625
"851b89bbfffffff",3.567,3.567,-50.2818866525099,50.6940812855055,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.615
"851b89c3fffffff",3.518,3.518,-51.1716347258312,50.7174515762914,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.62
"851b89c7fffffff",3.701,3.701,-50.9367121671638,50.674040591067,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.602
"851b89cbfffffff",3.263,3.263,-51.3575153959177,50.6077060256827,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.645
"851b89cffffffff",3.464,3.464,-51.1228169681454,50.5647494467171,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.625
"851b89d3fffffff",3.32,3.32,-51.2208409885808,50.8703480184782,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.64
"851b89d7fffffff",3.565,3.565,-50.9849018867854,50.8268889818907,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.615
"851b89dbfffffff",3.199,3.199,-51.4073462214942,50.7604541151018,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.652
"851b8a03fffffff",-0.228,-0.228,-53.5740853904779,49.9863492162474,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.994
"851b8a07fffffff",0.724,0.724,-53.3382475478866,49.9481949035031,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.899
"851b8a0bfffffff",-0.675,-0.675,-53.7520821316214,49.872524265901,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-1.039
"851b8a0ffffffff",-0.46,-0.46,-53.5165422119699,49.8348112861298,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-1.017
"851b8a13fffffff",1.058,1.058,-53.632076339211,50.1380777864749,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.866
"851b8a17fffffff",1.722,1.722,-53.3952352669699,50.0999068778199,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.799
"851b8a1bfffffff",-0.075,-0.075,-53.8106243210131,50.0240768350118,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.979
"851b8a23fffffff",0.66,0.66,-53.0475592517623,49.7581205028956,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.906
"851b8a27fffffff",2.821,2.821,-52.814125614929,49.7191503969243,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.69
"851b8a2bfffffff",-0.239,-0.239,-53.2255866528275,49.6453506201163,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.995
"851b8a2ffffffff",1.333,1.333,-52.9924299129104,49.6068197232237,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.838
"851b8a33fffffff",1.302,1.302,-53.1031156366419,49.9096177627652,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.841
"851b8a37fffffff",2.842,2.842,-52.8686943760881,49.8706216757331,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.687
"851b8a3bfffffff",-0.352,-0.352,-53.2816996643569,49.7966754180927,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-1.007
"851b8a43fffffff",0.689,0.689,-54.1651497622627,49.7952831422048,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.903
"851b8a47fffffff",0.362,0.362,-53.9292281725019,49.758436272079,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.935
"851b8a4bfffffff",2.06,2.06,-54.3411328060939,49.680498921507,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.766
"851b8a4ffffffff",2.027,2.027,-54.1055262347013,49.644089474459,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.769
"851b8a53fffffff",0.668,0.668,-54.2252344217429,49.9466662779651,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.905
"851b8a57fffffff",-0.511,-0.511,-53.9883145377221,49.9098105324699,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-1.023
"851b8a5bfffffff",-0.177,-0.177,-54.401750248887,49.8316995469063,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.989
"851b8a63fffffff",0.238,0.238,-53.6363444435247,49.5699943682244,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.948
"851b8a67fffffff",-0.673,-0.673,-53.4027790338919,49.5323162120774,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-1.039
"851b8a6bfffffff",2.962,2.962,-53.8124103212883,49.4562640646117,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.675
"851b8a6ffffffff",0.234,0.234,-53.5791388904824,49.4190214587484,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.948
"851b8a73fffffff",-0.697,-0.697,-53.6939905271432,49.7211627029621,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-1.041
"851b8a77fffffff",-0.684,-0.684,-53.4594417522747,49.6834662187906,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-1.04
"851b8a7bfffffff",0.012,0.012,-53.8705951255359,49.6072533756999,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.97
"851b8a83fffffff",2.731,2.731,-53.5105504375303,50.4038993756634,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.699
"851b8a87fffffff",2.929,2.929,-53.2723961889304,50.3652665548602,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.679
"851b8a8bfffffff",2.356,2.356,-53.6905201848332,50.2899947492733,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.736
"851b8a8ffffffff",2.63,2.63,-53.4526678591942,50.251809117845,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.709
"851b8a93fffffff",2.868,2.868,-53.5688881917102,50.556175378598,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.685
"851b8a97fffffff",3.054,3.054,-53.3297102487847,50.5175277442796,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.666
"851b8a9bfffffff",2.592,2.592,-53.7494221306283,50.442097832185,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.712
"851b8aa3fffffff",3.018,3.018,-52.9791088477162,50.174150328586,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.67
"851b8aa7fffffff",3,3,-52.7434117969821,50.1346850514841,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.672
"851b8aabfffffff",2.455,2.455,-53.1591039431612,50.0613093282034,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.726
"851b8aaffffffff",2.898,2.898,-52.9236871672861,50.0222890447045,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.682
"851b8ab3fffffff",3.056,3.056,-53.0349643494512,50.326203327805,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.666
"851b8ab7fffffff",3.027,3.027,-52.7982597544026,50.2867136686568,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.669
"851b8abbfffffff",2.807,2.807,-53.215529119739,50.2131930001082,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.691
"851b8ac3fffffff",1.911,1.911,-54.1078679010652,50.2131241342737,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.781
"851b8ac7fffffff",1.766,1.766,-53.8696222344722,50.1758181632443,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.795
"851b8acbfffffff",1.78,1.78,-54.2857854498428,50.0982366106395,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.794
"851b8acffffffff",0.758,0.758,-54.0478593716622,50.061373910425,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.896
"851b8ad3fffffff",1.473,1.473,-54.1683454303276,50.3650589070694,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.824
"851b8ad7fffffff",2.287,2.287,-53.9290810876113,50.3277459784757,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.743
"851b8adbfffffff",1.294,1.294,-54.3468081607054,50.2499918437011,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.842
"851b8b03fffffff",2.629,2.629,-51.938205909717,49.7105259986048,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.709
"851b8b07fffffff",2.592,2.592,-51.7074043816915,49.6694938931962,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.712
"851b8b0bfffffff",2.826,2.826,-52.1181099418066,49.5997877089304,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.689
"851b8b0ffffffff",2.768,2.768,-51.8875473859671,49.5591956785613,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.695
"851b8b13fffffff",2.83,2.83,-51.9892571502184,49.8620592281388,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.689
"851b8b17fffffff",2.897,2.897,-51.7574807304542,49.8209843835504,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.682
"851b8b1bfffffff",2.81,2.81,-52.1697398400335,49.7511587707853,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.691
"851b8b23fffffff",3.253,3.253,-51.4286106767924,49.4768284166661,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.646
"851b8b27fffffff",3.411,3.411,-51.2002442395764,49.4350610539233,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.631
"851b8b2bfffffff",3.02,3.02,-51.6084022128038,49.3671285540407,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.67
"851b8b2ffffffff",3.165,3.165,-51.3802550841515,49.3257985647411,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.655
"851b8b33fffffff",2.84,2.84,-51.4773392409509,49.6280664119625,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.688
"851b8b37fffffff",3.253,3.253,-51.2480143521203,49.5862475218972,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.646
"851b8b3bfffffff",2.856,2.856,-51.6577129918505,49.5182079378842,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.686
"851b8b43fffffff",2.776,2.776,-52.5282296462829,49.5285273733325,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.694
"851b8b47fffffff",2.761,2.761,-52.2971948872538,49.4887736237106,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.696
"851b8b4bfffffff",2.408,2.408,-52.7062411025218,49.4168046894621,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.731
"851b8b4ffffffff",2.614,2.614,-52.4754628518863,49.3774878495602,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.71
"851b8b53fffffff",2.837,2.837,-52.5814032727751,49.6797689709618,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.688
"851b8b57fffffff",2.809,2.809,-52.3493966228462,49.6399801093121,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.691
"851b8b5bfffffff",2.718,2.718,-52.7599760961855,49.5678773592534,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.7
"851b8b63fffffff",2.806,2.806,-52.0160336296839,49.2976576445361,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.691
"851b8b67fffffff",2.896,2.896,-51.787390810633,49.2571519788092,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.682
"851b8b6bfffffff",2.58,2.58,-52.1939844320549,49.1869739545064,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.714
"851b8b6ffffffff",2.397,2.397,-51.9655783669544,49.1469027340324,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.732
"851b8b73fffffff",2.814,2.814,-52.0668760240616,49.4486199809037,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.69
"851b8b77fffffff",2.836,2.836,-51.8372771431096,49.4080703268444,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.688
"851b8b7bfffffff",2.743,2.743,-52.2453923160546,49.3377708865277,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.697
"851b8b83fffffff",3.132,3.132,-51.8588060248543,50.124570706977,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.659
"851b8b87fffffff",3.356,3.356,-51.62580568916,50.0830089995981,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.636
"851b8b8bfffffff",2.977,2.977,-52.0407056098788,50.0137932848095,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.674
"851b8b8ffffffff",3.104,3.104,-51.8079464515448,49.9726773491864,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.661
"851b8b93fffffff",2.894,2.894,-51.9100639979896,50.2766623503956,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.682
"851b8b97fffffff",3.247,3.247,-51.6760693908033,50.2350591940123,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.647
"851b8b9bfffffff",2.914,2.914,-52.0925558588818,50.1657260627104,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.68
"851b8ba3fffffff",3.351,3.351,-51.3446674255461,49.8892415178949,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.637
"851b8ba7fffffff",3.49,3.49,-51.114155435105,49.8469296782952,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.623
"851b8babfffffff",3.082,3.082,-51.5264450371689,49.7795105363612,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.664
"851b8baffffffff",3.249,3.249,-51.2961540021568,49.7376416816667,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.647
"851b8bb3fffffff",3.453,3.453,-51.3935589220385,50.0410449922416,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.626
"851b8bb7fffffff",3.562,3.562,-51.1620696683952,49.9986827463552,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.616
"851b8bbbfffffff",3.236,3.236,-51.5759323899933,49.9311587524414,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.648
"851b8bc3fffffff",2.904,2.904,-52.45501583027,49.9429959796984,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.681
"851b8bc7fffffff",2.88,2.88,-52.2217702424484,49.9027310849715,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.684
"851b8bcbfffffff",2.903,2.903,-52.6349883619211,49.8312105389226,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.681
"851b8bcffffffff",2.863,2.863,-52.4020020666392,49.7913882627773,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.685
"851b8bd3fffffff",2.942,2.942,-52.5084425944485,50.0948011317749,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.677
"851b8bd7fffffff",2.93,2.93,-52.2742057405709,50.0545025462882,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.679
"851b8bdbfffffff",2.948,2.948,-52.6889896133416,49.9828499496473,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.677
"851b8c03fffffff",3.382,3.382,-52.690805515988,51.8494762593269,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.634
"851b8c07fffffff",3.472,3.472,-52.445607215171,51.8080042697594,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.625
"851b8c0bfffffff",3.301,3.301,-52.8791174803783,51.7365064111237,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.642
"851b8c0ffffffff",3.393,3.393,-52.6342132567088,51.6955033053826,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.632
"851b8c13fffffff",3.128,3.128,-52.7478601783409,52.0036208153414,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.659
"851b8c17fffffff",3.343,3.343,-52.5015684123849,51.9621313037201,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.637
"851b8c1bfffffff",3.287,3.287,-52.9367987379475,51.8904947571464,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.643
"851b8c23fffffff",3.418,3.418,-52.1467805848476,51.6121532138692,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.63
"851b8c27fffffff",3.448,3.448,-51.9042619908388,51.5698148966948,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.627
"851b8c2bfffffff",3.382,3.382,-52.3350392587796,51.5002732521228,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.634
"851b8c2ffffffff",3.373,3.373,-52.0927911452028,51.4584011097342,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.634
"851b8c33fffffff",3.49,3.49,-52.2012089261194,51.7660831445188,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.623
"851b8c37fffffff",3.46,3.46,-51.9576155898478,51.723717254935,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.626
"851b8c3bfffffff",3.427,3.427,-52.3900992912913,51.65405079733,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.629
"851b8c43fffffff",3.299,3.299,-53.3118872433586,51.6633084196679,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.642
"851b8c47fffffff",3.187,3.187,-53.0665070346205,51.6232262024144,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.653
"851b8c4bfffffff",3.147,3.147,-53.4980429161822,51.5492570676762,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.657
"851b8c4ffffffff",3.031,3.031,-53.252976960043,51.5096400736402,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.669
"851b8c53fffffff",3.32,3.32,-53.3712759593156,51.8171471882508,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.64
"851b8c57fffffff",3.306,3.306,-53.1248068136476,51.7770558034788,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.641
"851b8c5bfffffff",3.317,3.317,-53.5580374638337,51.7029324917245,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.64
"851b8c63fffffff",3.285,3.285,-52.7651473528404,51.4290481818336,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.643
"851b8c67fffffff",3.347,3.347,-52.5223940738194,51.3880817432327,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.637
"851b8c6bfffffff",3.242,3.242,-52.9513102376395,51.3160867036363,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.648
"851b8c6ffffffff",3.306,3.306,-52.7088475458747,51.275583058902,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.641
"851b8c73fffffff",3.211,3.211,-52.8219021889637,51.5826900886176,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.651
"851b8c77fffffff",3.382,3.382,-52.5780779109208,51.541704344362,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.634
"851b8c7bfffffff",2.996,2.996,-53.0086766861636,51.4695690379876,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.672
"851b8c83fffffff",3.166,3.166,-52.6148725803086,52.2708964749831,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.655
"851b8c87fffffff",3.329,3.329,-52.3671805212955,52.228916369926,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.639
"851b8c8bfffffff",2.949,2.949,-52.8053828197576,52.1579345586654,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.677
"851b8c8ffffffff",3.273,3.273,-52.5579883496971,52.1164295098271,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.644
"851b8c93fffffff",2.911,2.911,-52.672226745534,52.4255297623605,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.681
"851b8c97fffffff",3.257,3.257,-52.4234180530502,52.3835339635247,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.646
"851b8c9bfffffff",2.873,2.873,-52.8633791043025,52.3124150506095,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.684
"851b8ca3fffffff",3.395,3.395,-52.0656333754394,52.0320517559153,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.632
"851b8ca7fffffff",3.539,3.539,-51.8206829609183,51.9891879278414,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.618
"851b8cabfffffff",3.442,3.442,-52.2560814434273,51.9201885608634,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.628
"851b8caffffffff",3.525,3.525,-52.0114043018788,51.8777969878473,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.619
"851b8cb3fffffff",3.36,3.36,-52.1203081421721,52.1864791963328,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.636
"851b8cb7fffffff",3.44,3.44,-51.8742605016555,52.143589430714,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.628
"851b8cbbfffffff",3.337,3.337,-52.3114034943598,52.0744670985999,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.638
"851b8cc3fffffff",3.046,3.046,-53.2428372189373,52.0852226202944,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.667
"851b8cc7fffffff",2.89,2.89,-52.9949515588852,52.0446527103811,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.683
"851b8ccbfffffff",3.222,3.222,-53.4311488307928,51.9711539358571,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.65
"851b8ccffffffff",3.138,3.138,-53.1835816401482,51.9310554234535,"Leucoraja ocellata",436,-0.597,9.711,9.721,19.415,9.409,20.012,-0.658
